0,1,2
467.4415673807723,467.3390826568622,467.1921413784145
467.44152249460757,467.33902800660326,467.1920867281526
467.46630564477084,467.363774690353,467.19203303603956
467.4662359109964,467.36370237875485,467.19196072442656
467.4661278000296,467.36360901725953,467.19186736287804
467.47330237243705,467.37078576622173,467.19176843427016
467.4732104912358,467.37069229213273,467.19167496019855
467.47303999341295,467.3705518891119,467.19153455717844
467.43822999775773,467.3357638049365,467.19133272137464
467.4378278564848,467.33536405908643,467.19093297552087
467.43734727377586,467.33488624873723,467.19045516515956
467.44230533089484,467.3398449138161,467.19018480434534
467.44217209288746,467.3397040882887,467.1900439788508
467.43558987362525,467.3363046815265,467.1897909060423
467.4841373202841,467.38487482993355,467.1896247745395
467.4838422976364,467.3845847926866,467.18933473729413
467.48334789357756,467.384084199453,467.18883414412585
467.86101956981616,467.7617919413356,467.18842488006084
467.86063793650476,467.7614439790167,467.18807693208845
467.8666441346481,467.7643198644608,467.187816535719
467.9644865446911,467.8621624939328,467.1874732892371
467.9642894793443,467.86197397664074,467.1872847708499
467.96436294062056,467.8620579917795,467.1873687784124
467.7285238734806,467.6262418555995,467.18717966674967
467.7275854691502,467.6253275393352,467.1872268517297
467.7214637570174,467.62235147330773,467.18738706959016
467.4679484763059,467.36884296540467,467.18755692616776
467.46817377490623,467.36908280679216,467.1877967675748
467.46830144011795,467.36922522150195,467.18793918229255
467.4639229406057,467.3648640493045,467.1881500073847
467.46871892721384,467.36523552912263,467.1885214872072
467.46923957913276,467.3657293211587,467.1890152792775
467.8015475909062,467.69802676848303,467.189472392086
467.80172725831954,467.6982147026618,467.1896603265322
467.80775257378014,467.70137105156863,467.1899385197529
467.45012438203844,467.34374812768226,467.19024301956426
467.45020723543684,467.34380183732037,467.1902967291889
467.45026020562153,467.3438373492692,467.1903322411452
468.1217550590037,468.01531133137934,467.19038116549746
468.1218419469995,468.01537022243616,467.1904400247059
468.121953302207,468.01545103291363,467.1905208376961
467.721593564135,467.6150711005586,467.1905797344125
467.7217253232622,467.61518286528093,467.1906914983279
467.7218600899176,467.6152811322033,467.19078976540146
467.64707327531795,467.5404697555547,467.190883294799
467.64723591939065,467.5406071510417,467.1910206902603
467.6474150196977,467.5407734028806,467.1911869421411
467.65418488982874,467.54754303477273,467.1913671710103
467.64852077182206,467.5477265024123,467.1915506386625
467.6486238860735,467.54783131920755,467.19165545546855
467.3658862027966,467.2650765644058,467.1917536850567
467.36591026319553,467.2650892513829,467.19176637206607
467.36592165463776,467.26510309815666,467.19178021878565
467.3659409765875,467.26510516304575,467.19178942430415
467.3659559186377,467.2651102257776,467.1917944871253
467.36254363545504,467.26340871345815,467.19179691233643
467.3625172219542,467.2633874191585,467.19179910587053
467.362518733822,467.2633902629464,467.1918019496599
467.7185334651271,467.6169491304801,467.5448248205987
467.71852311442814,467.61693194641265,467.54479883565205
467.71852085357597,467.6169188679949,467.54478575715086
467.71851595816884,467.6169052398765,467.5447721291141
467.71850839146043,467.6168963528267,467.5447532807812
467.71848443983885,467.6168724011281,467.5447293289705
467.7184458221299,467.61683985238807,467.5446967802962
467.718411792647,467.6167961520731,467.54466280689593
467.718366932251,467.6167617269655,467.5446283817583
467.71829910362516,467.6167039629554,467.5445706176496
467.7183389249826,467.61674188487365,467.54453666154643
467.718278591349,467.6166984262184,467.5444932030767
467.7182455967201,467.61665993016925,467.5444547070136
467.7181148907709,467.616531899546,467.5444129990139
467.71804758131935,467.61648241466725,467.5443635141405
467.71800494152393,467.6164488783222,467.544329977886
467.7179599429604,467.61640712270093,467.5442906717579
467.71792270882776,467.61637708092843,467.54426062997175
467.7147861464956,467.6148013672548,467.5442260293708
467.7147549951175,467.6147666138221,467.5441910255246
467.714735408228,467.61474532438325,467.54416973607414
467.71470835221777,467.6147184653906,467.5441428772627
467.714821651355,467.61483042096165,467.5441160179246
467.7147973344311,467.6148102850567,467.5440958819403
467.71478561247955,467.61479399990526,467.54407959689934
467.96501236616535,467.8650330996583,467.5435373309505
467.9638664741276,467.86388776348593,467.5423919943528
467.96307900519975,467.86310391958784,467.5416081497336
468.1231835702991,468.02320580933264,467.540878777879
468.1228652055584,468.02288707394,467.54056004220115
468.12288193667814,468.02290912122504,467.54058209008224
468.0803525284225,467.9803844503405,467.5408881069884
