total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
85,1.000000000000000,1,1,2,19,.3514026835748401,1,2388,-15.73888687796935,1,4650,4.019204,1.126588
86,1.000000000000000,1,1,2,20,.3109239427543379,1,2388,-14.10861417592622,1,4650,5.755727,0.8765854
87,1.000000000000000,1,1,2,21,.5655236932036413E-01,1,2272,-13.78664026583342,1,4650,0.2712897,8.101319
88,1.000000000000000,1,1,2,22,.1162862409706926,1,2814,-12.41780672722792,1,4650,12.19918,0.8108138
89,1.000000000000000,1,1,2,23,.2005562795251670,1,3261,-10.13133458613499,1,4650,1.607286,14.36583
90,1.000000000000000,1,1,2,24,.1155508775164204,1,3261,-9.111361576809324,1,4650,4.048278,0.8249263
91,1.000000000000000,1,1,2,25,-.2415987185774043,1,3261,-11.72867315881281,1,4650,-16.16896,0.9401448
92,1.000000000000000,1,1,2,26,.7629274999747502,1,3261,3.431347893182854,1,4169,-0.2002138,107.4502
93,1.000000000000000,1,1,2,27,.2081165804222596E-01,1,2272,-1.755891774982905,1,4650,3.890917,0.9077344
94,1.000000000000000,1,1,2,28,.1835887422249171E-01,1,3261,-1.692892076572453,1,4650,2.388580,1.227158
95,1.000000000000000,1,1,2,29,.2647280806796094E-01,1,3261,-1.509401127556975,1,4650,2.674722,2.302302
96,1.000000000000000,1,1,2,30,.2044773275802051E-01,1,3261,-1.356220790318873,1,4650,3.777298,0.8821368
97,1.000000000000000,1,1,2,31,.3168683860050961E-01,1,2272,-1.445411070216387,1,4548,1.622551,33.57028
98,1.000000000000000,1,1,2,32,.2447136289703010,1,3261,3.745679461377504,1,4548,62.65939,0.8507648
99,1.000000000000000,1,1,2,33,-.2181321240018547,1,3261,-.6158190709924658,1,4650,0.8282188E-01,3.066184
100,1.000000000000000,1,1,2,34,.1863442587903363E-01,1,3261,-.4907659484800841,1,4650,5.409812,0.7628302
101,1.000000000000000,1,1,2,35,.9798817370297455E-02,1,3261,-.3782837335494374,1,4650,1.737153,5.713341
102,1.000000000000000,1,1,2,36,.1001720391231557E-01,1,3261,-.2719602455345315,1,4650,3.187059,1.139708
103,1.000000000000000,1,1,2,37,-.9400397626836209E-02,1,3261,-.3700546468804466,1,4650,-8.193151,0.9589219
104,1.000000000000000,1,1,2,38,.2010761361590335E-01,1,3261,-.1338572835343900,1,4650,-0.5486862,28.49849
105,1.000000000000000,1,1,2,39,.2497760013265312E-02,1,3261,-.1326691133432183,1,4650,3.535952,0.9146996
106,1.000000000000000,1,1,2,40,.2371578947523705E-02,1,3261,-.1062315937148992,1,4650,3.807791,1.033395
107,1.000000000000000,1,1,2,41,.5942487000269476E-04,1,2272,-.9440687291983431E-01,1,4650,0.1532171,1.441570
108,1.000000000000000,1,1,2,42,.2129755960621685E-02,1,3261,-.8333164189428961E-01,1,4650,20.98888,10.20016
109,1.000000000000000,1,1,2,43,.9301464068097650E-03,1,3261,-.6522979034944122E-01,1,4650,2.498266,0.8087966
110,1.000000000000000,1,1,2,44,.1386650380693139E-02,1,3261,-.4946286065542631E-01,1,4650,2.652632,2.854453
111,1.000000000000000,1,1,2,45,.8351965885743237E-03,1,3261,-.3879519048170033E-01,1,4650,2.525485,1.383168
112,1.000000000000000,1,1,2,46,.1147118701269306E-02,1,3261,-.2708523376650702E-01,1,4650,2.250588,32.66034
113,1.000000000000000,1,1,2,47,-.4075869806347219E-03,1,3261,-.3045265893576380E-01,1,4650,-6.512508,0.9052066
114,1.000000000000000,1,1,2,48,.9255823623604275E-03,1,3261,-.1868760461578532E-01,1,4650,-1.223778,1.106658
115,1.000000000000000,1,1,2,49,.1794769704843529E-03,1,3261,-.1547335265413157E-01,1,4650,1.203767,5.293210
116,1.000000000000000,1,1,2,50,.4344259431904850E-03,1,3261,-.1164998362487026E-01,1,4650,10.27554,0.7913478
117,1.000000000000000,1,1,2,51,-.6167492566725160E-04,1,2399,-.1158737670622101E-01,1,4650,0.4310378,7.841134
118,1.000000000000000,1,1,2,52,.1816981106182675E-03,1,3261,-.9940638700770102E-02,1,4650,5.917943,1.578899
119,1.000000000000000,1,1,2,53,-.4857063968868910E-04,1,3261,-.1053239244986321E-01,1,4650,-4.131982,0.9541232
120,1.000000000000000,1,1,2,54,.3009296211058473E-03,1,3261,-.1102892235037897E-01,1,4233,-0.9539258,39.70131
121,1.000000000000000,1,1,2,55,.5838075816313113E-04,1,3261,-.6442592934976359E-02,1,4650,3.974019,1.038467
122,1.000000000000000,1,1,2,56,.8198428065571355E-04,1,3261,-.5412585130096179E-02,1,4650,4.274490,1.599985
123,1.000000000000000,1,1,2,57,.1080157375947794E-03,1,3261,-.4190958250808698E-02,1,4650,9.711551,0.9247906
124,1.000000000000000,1,1,2,58,-.3196013820952507E-04,1,3261,-.4396855747671131E-02,1,4650,0.6310598,7.929668
125,1.000000000000000,1,1,2,59,.1412149258002500E-04,1,3261,-.4389118016600988E-02,1,4650,0.6331711,1.026191
126,1.000000000000000,1,1,2,60,.1259907891714224E-03,1,3261,-.2879233320218772E-02,1,4650,16.77822,1.578824
127,1.000000000000000,1,1,2,61,-.3484874363331139E-05,1,3261,-.3168513168242482E-02,1,4650,-0.4675270,1.396226
128,1.000000000000000,1,1,2,62,.1701081748013574E-03,1,3261,-.1265008208826722E-02,1,4650,-8.080397,9.103701
129,1.000000000000000,1,1,2,63,.2040204782359329E-04,1,3261,-.8981347784771177E-03,1,4650,2.006083,1.184783
130,1.000000000000000,1,1,2,64,.1294168411638625E-04,1,3261,-.7385428263261810E-03,1,4548,1.838263,15.73710
131,1.000000000000000,1,1,2,65,-.3032932726224988E-04,1,3261,-.1045489868333494E-02,1,4650,-15.24103,0.7967073
132,1.000000000000000,1,1,2,66,-.5195895847968793E-05,1,3261,-.9769700676560448E-03,1,4963,-2.634525,0.8609102
133,1.000000000000000,1,1,2,67,.9062589359410552E-05,1,2272,-.1073735712236383E-02,1,4650,-0.1277729,4.624593
134,1.000000000000000,1,1,2,68,.2675517044950205E-05,1,3261,-.9885870569293711E-03,1,4650,-2.528187,0.9865793
135,1.000000000000000,1,1,2,69,.7618240743536753E-04,1,3261,-.1213196409734825E-03,1,4650,14.36299,2.031781
136,1.000000000000000,1,1,2,70,.5627473557289775E-05,1,3261,-.5689108067784386E-04,1,4650,2.723385,0.7770036
